t,x1,v1,x2,v2,pump,refc,refs,drive1,drive2,u1,u2,k12_eff,k21_eff,i1,q1,amp1,phase1,bit1,i2,q2,amp2,phase2,bit2
0.000326,0.7332173147,-40947.0022,0.4208038178,-77935.40817,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.000693361684,0.005903450965,0.00594402925,1.687710927,0,-0.0005085929421,0.004496934103,0.004525603066,1.683415488,0
0.000327,0.6533649234,-119278.5253,0.328517539,-106799.0357,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0007316961745,0.005955718952,0.006000497274,1.693039813,0,-0.0005278518593,0.004523062037,0.004553758642,1.686973134,0
0.000328,0.4954423055,-194792.1307,0.2075097964,-134395.3714,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0007717051294,0.005984244749,0.006033797645,1.699044686,0,-0.0005445869693,0.00453480685,0.004567389641,1.690314412,0
0.000329,0.2703900076,-250562.0973,0.06317156803,-151639.6264,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0007973435767,0.005992001835,0.006044819498,1.703087131,0,-0.0005505404837,0.004536305478,0.004569591034,1.69156887,0
0.00033,0.006384784215,-270740.2444,-0.0888290586,-148516.794,1,-1,1.469947547e-14,-0.2,0,-0.2,0,0,0,-0.0007979023208,0.005991402635,0.006044299268,1.703191841,0,-0.0005416025238,0.004535851848,0.004568072381,1.68963847,0
0.000331,-0.2569538974,-249332.6078,-0.2260838213,-122709.9193,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0007733847627,0.005998743807,0.006048392452,1.699013513,0,-0.0005200465144,0.004542384637,0.004572057148,1.684787569,0
0.000332,-0.4804856445,-193249.8546,-0.329391057,-82681.85662,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.000734435319,0.00602638617,0.006070974016,1.692068238,0,-0.0004933462135,0.004561291519,0.00458789394,1.678536823,0
0.000333,-0.6372549384,-118830.0542,-0.3912190625,-41803.38844,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.00069690497,0.006077338539,0.006117166031,1.684970338,0,-0.0004703015993,0.004592485677,0.004616503903,1.672847342,0
0.000334,-0.7176948954,-42794.73821,-0.4157990389,-8906.344698,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0006746572876,0.006144987645,0.006181911971,1.680148214,0,-0.0004574056723,0.004631571267,0.004654102744,1.66923533,0
0.000335,-0.7251628944,26667.15704,-0.4117356355,16168.99822,-1,-5.878923617e-15,-1,-1.175784723e-15,0,-1.175784723e-15,0,0,0,-0.0006745898219,0.006216889436,0.00625338194,1.678882658,0,-0.0004573599317,0.004672281673,0.004694613311,1.668373376,0
0.000336,-0.6662035943,90632.86704,-0.3840053259,39589.92797,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0006951091861,0.006279627474,0.006317982114,1.681040262,0,-0.0004691806129,0.004708335522,0.00473165445,1.670117377,0
0.000337,-0.5447768474,151601.2023,-0.3311457326,66942.47476,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0007270608549,0.006323072884,0.006364736301,1.685278911,0,-0.0004885979526,0.004734654941,0.004759798879,1.673628429,0
0.000338,-0.3653267827,205214.6517,-0.2489045224,97570.75239,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0007565437063,0.006343913946,0.006388865513,1.689490803,0,-0.0005086858917,0.004748811716,0.004775978858,1.677507982,0
0.000339,-0.140881158,239242.5385,-0.1375751022,123367.4937,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0007698666463,0.006347633022,0.00639414886,1.691490883,0,-0.0005217191928,0.004752588139,0.004781138456,1.680134334,0
0.00034,0.1020602783,240523.328,-0.00739927881,133798.6704,1,1,-2.548008119e-14,0.2,0,0.2,0,0,0,-0.0007595836318,0.006346998259,0.006392288651,1.689905882,0,-0.0005224069488,0.004752112881,0.00478074114,1.680288183,0
0.000341,0.3274288833,204476.8619,0.1230953722,124011.8003,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0007283673361,0.006356481668,0.006398076131,1.684885286,0,-0.0005106476425,0.004755441526,0.004782780062,1.677768177,0
0.000342,0.5014275289,140399.0373,0.2353704989,98828.07217,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0006877281602,0.006385319191,0.006422248141,1.67808732,0,-0.0004915547044,0.004768800712,0.00479406782,1.673510791,0
0.000343,0.605237953,67428.36987,0.3191365785,68735.91008,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0006520843931,0.006433645438,0.006466607122,1.67180673,0,-0.0004727471715,0.004794142524,0.004817394776,1.669087887,0
0.000344,0.6391171252,2444.417083,0.3740158298,41831.47861,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0006322693793,0.006493785724,0.006524493666,1.667855688,0,-0.000461142172,0.004829234129,0.004851201333,1.665997381,0
0.000345,0.6146155818,-49566.21851,0.4041984381,18835.87492,-1,1.665952933e-14,1,3.331905867e-15,0,3.331905867e-15,0,0,0,-0.0006322061524,0.006554597903,0.006585016195,1.666951202,0,-0.0004610960578,0.004869171049,0.004890954537,1.665211808,0
0.000346,0.5425872508,-93804.15682,0.4111704705,-5737.749001,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0006489097999,0.006605545558,0.006637342544,1.668719255,0,-0.0004737558145,0.004907788768,0.004930601906,1.667029575,0
0.000347,0.4275797433,-135955.9265,0.390053638,-38021.25277,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0006739774157,0.006639476931,0.006673597191,1.671960417,0,-0.0004966352165,0.004938853991,0.004963761203,1.671016209,0
0.000348,0.2719510222,-173883.3668,0.3323160909,-78269.47686,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0006959113178,0.006654797863,0.006691085649,1.674990494,0,-0.0005234704895,0.004957893155,0.004985451423,1.675989843,0
0.000349,0.08476372279,-196945.3543,0.2336530947,-117847.7013,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0007039032357,0.006656751727,0.006693864602,1.676147578,0,-0.0005456398723,0.004964617644,0.00499451211,1.680262699,0
0.00035,-0.1128587927,-193292.5395,0.1013219143,-143582.5552,1,-1,7.838977476e-15,-0.2,0,-0.2,0,0,0,-0.0006925469661,0.006656086051,0.006692017844,1.674470459,0,-0.0005557174997,0.004964121182,0.004995129733,1.682278973,0
0.000351,-0.291584237,-159732.4812,-0.04591192347,-147119.7446,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0006647464026,0.006664430891,0.00669750154,1.670212905,0,-0.0005512954446,0.004965043526,0.004995556414,1.68137873,0
0.000352,-0.4254529422,-106084.1634,-0.1861302344,-130756.4075,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0006302600619,0.006688771945,0.006718399949,1.664745508,0,-0.0005361820627,0.004975487482,0.005004294845,1.678146773,0
0.000353,-0.5027537341,-49324.38698,-0.304082335,-104387.6656,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0006006459128,0.006728776699,0.006755531909,1.659825604,0,-0.0005182549333,0.004999590711,0.005026379955,1.674086891,0
0.000354,-0.5274108908,-1976.637867,-0.3946760436,-77014.75722,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0005842879554,0.006778263578,0.006803399852,1.656784012,0,-0.0005060069474,0.005036626675,0.005061980965,1.670925796,0
0.000355,-0.5104394039,34561.32795,-0.4584391463,-50291.95844,-1,-1.322928033e-14,-1,-2.645856067e-15,0,-2.645856067e-15,0,0,0,-0.0005842295266,0.006828629692,0.006853576264,1.656144383,0,-0.0005059563467,0.005081966927,0.005107091116,1.670028483,0
0.000356,-0.4597186439,66789.63457,-0.4935804677,-18484.73496,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.000598377191,0.00687166867,0.006897672475,1.657656101,0,-0.0005211582263,0.005128401022,0.00515481357,1.672070633,0
0.000357,-0.3762141416,100602.3035,-0.4912154078,25507.61357,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0006204306657,0.006901417866,0.006929249799,1.660454326,0,-0.0005499790277,0.005167628343,0.005196812448,1.676824949,0
0.000358,-0.2583742999,134442.7541,-0.4383191066,81584.69119,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0006412715426,0.006915914585,0.006945581598,1.66325599,0,-0.0005853847904,0.005192875331,0.00522576593,1.683050879,0
0.000359,-0.1105116687,158677.5235,-0.3278027401,138035.7617,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0006517176997,0.006918637992,0.006949265258,1.66471659,0,-0.0006165021451,0.005202485705,0.005238886562,1.688747723,0
0.00036,0.05189231308,162084.9977,-0.1680846383,177308.5237,1,1,-1.861958319e-14,0.2,0,0.2,0,0,0,-0.0006464632967,0.006917946128,0.006948085594,1.663973024,0,-0.0006332489588,0.005201965457,0.005240367244,1.69193294,0
0.000361,0.2052316247,140884.7207,0.01710104144,188188.374,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0006268799629,0.006923596339,0.006951918063,1.661092651,0,-0.0006315592282,0.005201973711,0.005240171519,1.691612655,0
0.000362,0.3278033399,102521.9646,0.1993182074,172708.9442,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0006002974277,0.006942171777,0.006968077639,1.657052895,0,-0.0006153708905,0.005213169144,0.005249363186,1.688294221,0
0.000363,0.40906204,60411.7424,0.3574605901,142106.9823,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0005761933345,0.006974571374,0.006998331559,1.653222588,0,-0.0005942983471,0.005241566996,0.005275150719,1.683695992,0
0.000364,0.450773421,24326.37867,0.4820689903,106773.4418,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0005622060504,0.007016745017,0.007039231938,1.650749009,0,-0.0005793421663,0.005286890325,0.005318538019,1.679941739,0
0.000365,0.4600701054,-5014.77112,0.5701982925,68658.84692,-1,2.400988605e-14,1,4.80197721e-15,0,4.80197721e-15,0,0,0,-0.0005621498298,0.007062050353,0.007084389008,1.650230338,0,-0.000579284232,0.005343381465,0.005374690289,1.678786118,0
0.000366,0.440976298,-33652.68752,0.6163348687,21432.00729,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0005757205318,0.007103283486,0.007126576346,1.651669465,0,-0.0005982720985,0.005401464057,0.005434495695,1.681107792,0
0.000367,0.390925281,-67476.01678,0.6076325108,-41471.40844,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0005986409712,0.007134199677,0.007159272033,1.654511651,0,-0.0006339280141,0.005450082413,0.005486826317,1.686591299,0
0.000368,0.3044383217,-105623.3888,0.5291603307,-116262.3415,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0006232106847,0.007151380693,0.007178484336,1.657722228,0,-0.0006766745914,0.005480640669,0.005522255938,1.693640963,0
0.000369,0.1813005896,-138753.4493,0.3768067004,-185703.8558,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0006403910744,0.007156268051,0.00718486417,1.660045338,0,-0.0007124433707,0.005491736572,0.005537756417,1.699805878,0
0.00037,0.03282178522,-154562.8568,0.16666761,-228960.3936,1,-1,1.518933419e-14,-0.2,0,-0.2,0,0,0,-0.0006436092138,0.007155552424,0.00718443897,1.660500366,0,-0.0007290388874,0.005491187398,0.005539371511,1.702789661,0
0.000371,-0.1197943035,-146908.1121,-0.0685563265,-235411.7221,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0006321517376,0.007158538716,0.007186396341,1.65887522,0,-0.0007224458894,0.005492756786,0.005540063644,1.701572671,0
0.000372,-0.2545846288,-120455.7947,-0.2931359558,-209388.0245,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0006114921933,0.007172786971,0.007198805154,1.655842378,0,-0.0006986584478,0.00550943761,0.005553559796,1.696934267,0
0.000373,-0.3582487217,-86598.78037,-0.4808500685,-163987.0893,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0005903737125,0.007201052623,0.0072252128,1.652597743,0,-0.0006703249241,0.005547788254,0.005588138332,1.691040844,0
0.000374,-0.4285281968,-54626.69302,-0.6185810032,-110698.2952,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0005770724256,0.007241087971,0.007264046227,1.65032241,0,-0.0006511426873,0.005606064024,0.005643752355,1.686427904,0
0.000375,-0.4686651507,-25820.92866,-0.7006749746,-52442.05871,-1,-6.368782336e-15,-1,-1.273756467e-15,0,-1.273756467e-15,0,0,0,-0.0005770147184,0.007287230378,0.007310039163,1.649813086,0,-0.0006510775731,0.005675570916,0.005712793294,1.685012839,0
0.000376,-0.4793148699,5569.488677,-0.720353237,14937.76737,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.000591768661,0.007332087208,0.007355929103,1.651331202,0,-0.0006732726045,0.005743513022,0.005782839946,1.687486915,0
0.000377,-0.4544162012,45922.62435,-0.6668399938,93507.19506,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0006184193982,0.007368117042,0.007394024026,1.654531878,0,-0.0007124011487,0.00579688716,0.005840497936,1.693076931,0
0.000378,-0.3845077501,94615.72933,-0.5323725654,174361.2703,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0006494648867,0.007389981029,0.007418465087,1.658455619,0,-0.0007553997538,0.005827599545,0.005876354759,1.699702067,0
0.000379,-0.2658864771,140951.2855,-0.3236581292,238632.6607,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0006746872469,0.007397458375,0.007428162174,1.661749965,0,-0.0007861059311,0.005837018372,0.005889715274,1.704666781,0
0.00038,-0.1085419609,169817.1454,-0.06685403699,268316.4862,1,1,-2.596993991e-14,0.2,0,0.2,0,0,0,-0.0006854739743,0.007396718629,0.00742841309,1.663205099,0,-0.0007927127242,0.00583643467,0.005890022336,1.705791664,0
0.000381,0.06472650548,172307.6479,0.198839904,256423.558,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0006792495704,0.007397979116,0.007429096511,1.662355176,0,-0.0007737226543,0.005841995517,0.00589300928,1.702471502,0
0.000382,0.228158208,151561.2561,0.434023105,209260.4199,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0006607232587,0.007410650121,0.0074400464,1.659719808,0,-0.0007385320753,0.005866922556,0.005913223309,1.696018337,0
0.000383,0.3638594224,118870.7969,0.6104802432,141674.4984,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0006392700661,0.007439345902,0.007466761926,1.656516701,0,-0.0007025750937,0.005915724753,0.005957298978,1.689006614,0
0.000384,0.4653834226,84288.13785,0.7155469215,68410.2387,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0006248250005,0.007482862561,0.00750890394,1.654103867,0,-0.0006803932203,0.005983185737,0.006021747794,1.684027459,0
0.000385,0.5325423908,49680.10072,0.7479019064,-3321.389035,-1,1.714938805e-14,1,3.429877611e-15,0,3.429877611e-15,0,0,0,-0.000624762518,0.007535368513,0.007561223898,1.653517804,0,-0.0006803251809,0.006057377609,0.006095462726,1.6826411,0
0.000386,0.5627488944,9091.407759,0.7092507748,-73949.85008,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0006420899389,0.007588135577,0.007615253182,1.655212848,0,-0.0007021742027,0.006124225628,0.006164348153,1.684953023,0
0.000387,0.5463846748,-44028.62668,0.5999956269,-144183.0872,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0006741414153,0.007631580212,0.007661297748,1.658903386,0,-0.0007373708434,0.006172153871,0.006216043691,1.689700127,0
0.000388,0.4710037019,-107523.2878,0.423046562,-207551.9845,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0007121790011,0.007658501957,0.007691544133,1.663521606,0,-0.0007715222921,0.006196402709,0.006244249609,1.694670132,0
0.000389,0.3325180187,-167211.7688,0.1918025684,-250239.7228,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.000743732126,0.007668011479,0.007703994906,1.667485412,0,-0.0007896866481,0.006201710094,0.006251784792,1.697448447,0
0.00039,0.1441489411,-204648.2914,-0.06571281381,-258323.728,1,-1,2.253969091e-14,-0.2,0,-0.2,0,0,0,-0.0007580726469,0.007667244678,0.007704629458,1.669347614,0,-0.0007830363981,0.006201089923,0.00625033297,1.696405519,0
0.000391,-0.06570798416,-209672.7729,-0.3112844075,-226587.3593,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.000751747639,0.007668508441,0.007705267434,1.668514591,0,-0.000753353188,0.006210089031,0.00625561722,1.691517612,0
0.000392,-0.2654428168,-186002.2546,-0.5080925307,-163227.6558,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0007301976893,0.007683343928,0.007717963629,1.665548191,0,-0.0007121723035,0.006239332952,0.006279845943,1.684446844,0
0.000393,-0.4323018488,-146149.979,-0.6332822881,-86685.03557,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0007047146044,0.007717549548,0.00774965765,1.661857055,0,-0.0006748776873,0.006289942632,0.006326044436,1.677682145,0
0.000394,-0.5561596565,-101210.6566,-0.6831336101,-14735.05751,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0006874578544,0.007769671719,0.007800025444,1.659046166,0,-0.00065370021,0.006354283505,0.00638781988,1.673311209,0
0.000395,-0.633929441,-53571.52945,-0.6667754168,45634.75932,-1,-1.371913905e-14,-1,-2.743827811e-15,0,-2.743827811e-15,0,0,0,-0.0006873891086,0.007832287696,0.007862393678,1.658335548,0,-0.00065363484,0.006420325618,0.006453512187,1.672253882,0
0.000396,-0.6605611526,2180.626536,-0.5945703658,97948.26844,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0007077328319,0.007894327566,0.007925988486,1.660208102,0,-0.0006719427113,0.006476230588,0.006510996055,1.674181617,0
0.000397,-0.6251340121,70604.61396,-0.4718444022,147006.5167,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0007444065139,0.007944112538,0.007978913777,1.66422893,0,-0.0006996098351,0.006513755979,0.006551219037,1.677791141,0
0.000398,-0.5168915155,145717.3684,-0.3023978804,190147.4465,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0007861494753,0.007973700247,0.008012360865,1.669071524,0,-0.0007240043766,0.006530879104,0.006570887628,1.681204149,0
0.000399,-0.3372923147,209951.5259,-0.09723473029,216225.9371,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0008181492657,0.007983325783,0.008025139175,1.672922053,0,-0.0007331795485,0.006533230735,0.006574241864,1.682551863,0
0.0004,-0.1071249684,244377.7223,0.1200516368,212841.7806,1,1,-1.910944191e-14,0.2,0,0.2,0,0,0,-0.0008287799476,0.00798252745,0.008025435857,1.674249917,0,-0.0007211010669,0.006532577412,0.006572256415,1.680736614,0
0.000401,0.1384399164,240570.5941,0.3171274926,176350.9976,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0008155306512,0.007986007226,0.0080275402,1.672563495,0,-0.0006908683399,0.006541723933,0.006578103912,1.676015822,0
0.000402,0.3629170217,204057.0047,0.4648651354,116809.0387,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0007860884943,0.008006540353,0.0080450372,1.668663463,0,-0.0006531908736,0.006568393847,0.006600792077,1.669914984,0
0.000403,0.5402477463,148740.4593,0.5492108993,52601.36744,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0007542549196,0.00804944666,0.008084707293,1.664226224,0,-0.0006208437478,0.006612169103,0.006641251931,1.664415963,0
0.000404,0.6584572389,87332.65952,0.5735006293,-1850.356107,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0007338320465,0.00811126472,0.008144392232,1.66102143,0,-0.0006030595194,0.006666051037,0.006693274028,1.661018009,0
